,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Parallel_Entries,Parallel_Voice,Count_Non_Overlaps
61,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,496.0,"['63/1.0', '66/4.0', '71/4.0', '73/3.0', '78/1.0', '78/3.0', '80/3.5', '83/1.0', '89/2.0', '90/3.0', '92/1.5', '92/2.0', '94/4.5', '95/2.0', '95/3.0', '100/3.5', '105/3.5', '110/2.0', '110/3.0', '112/2.5', '116/3.0', '124/4.0', '126/1.0', '127/2.0', '128/2.0', '130/1.0', '131/2.0', '131/3.5']","['P8', 'M-6', 'm-2', 'm2', 'P-5', 'M2', 'm7', 'P1', 'm-6', 'M-3', 'P5', 'P-4', 'm7', 'm-13', 'm7', 'P1', 'm3', 'm-3', 'P-4', 'P11', 'M-9', 'm-3', 'm7', 'P1', 'm-3', 'P-4', 'P1']","[496.0, 526.0, 566.0, 580.0, 616.0, 620.0, 637.0, 656.0, 706.0, 716.0, 729.0, 730.0, 751.0, 754.0, 756.0, 797.0, 837.0, 884.0, 888.0, 910.0, 948.0, 1014.0, 1024.0, 1034.0, 1042.0, 1056.0, 1066.0, 1069.0]","[('-2', '-2', '-2', '2'), ('2', '-2', '-2', '2'), ('4', '-2', '-2', '2'), ('3', '-2', '-2', '2'), ('-3', '-2', '-2', '2'), ('5', '-2', '-2', '2'), ('6', '-2', '-2', '2')]","[30.0, 40.0, 14.0, 36.0, 4.0, 17.0, 19.0, 50.0, 10.0, 13.0, 1.0, 21.0, 3.0, 2.0, 41.0, 40.0, 47.0, 4.0, 22.0, 38.0, 66.0, 10.0, 10.0, 8.0, 14.0, 10.0, 3.0]","['Q', 'C', 'A', 'C', 'C', 'A', 'T', 'C', 'C', 'A', 'T', 'A', 'T', 'C', 'Q', 'Q', 'Q', 'T', 'Q', 'Q', 'C', 'Q', 'Q', 'A', 'A', 'A', 'Q', 'A']",FUGA,28,True,0.0,,23
62,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,498.0,"['63/2.0', '64/2.5']",['P-5'],"[498.0, 507.0]","[('5', '2', '-2', '3'), ('-2', '2', '-2', '3'), ('2', '2', '-2', '3'), ('-3', '2', '-2', '3'), ('-5', '2', '-2', '3'), ('-4', '2', '-2', '3')]",[9.0],"['A', 'Q']",FUGA,2,True,0.0,,1
63,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,504.0,"['64/1.0', '64/3.0', '70/3.0']","['m-3', 'm6']","[504.0, 508.0, 556.0]","[('-2', '-2', '3', '-2'), ('2', '-2', '3', '-2'), ('4', '-2', '3', '-2'), ('-3', '-2', '3', '-2'), ('3', '-2', '3', '-2')]","[4.0, 48.0]","['A', 'Q', 'A']",FUGA,3,True,0.0,,1
64,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,506.0,"['64/2.0', '66/3.0', '68/3.0', '72/2.0', '72/2.5', '79/3.0', '80/2.0', '80/3.0']","['P4', 'M2', 'M-7', 'M2', 'M2', 'P1', 'P4']","[506.0, 524.0, 540.0, 570.0, 571.0, 628.0, 634.0, 636.0]","[('2', '2', '2', '-2'), ('-5', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-3', '2', '2', '-2'), ('-4', '2', '2', '-2'), ('3', '2', '2', '-2')]","[18.0, 16.0, 30.0, 1.0, 57.0, 6.0, 2.0]","['Q', 'A', 'A', 'Q', 'T', 'T', 'A', 'C']",FUGA,8,True,0.0,,6
65,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,522.0,"['66/2.0', '69/4.0', '71/3.0', '73/2.0', '77/3.0', '77/4.0', '78/1.0', '78/2.0', '80/1.0', '80/2.0', '82/2.0', '82/3.0', '84/3.0', '85/1.0', '85/3.0', '89/1.0', '89/3.0', '91/2.0', '91/3.0', '92/1.0', '93/1.0', '94/3.0', '94/4.0', '95/1.5', '100/1.0', '100/2.0', '104/4.0', '105/1.0', '105/2.0', '107/1.0', '110/1.0', '116/2.5', '118/3.5', '122/1.5', '122/2.0', '122/3.5', '122/4.0', '124/3.5', '127/1.5', '128/1.0', '129/4.0', '130/2.0', '130/4.0', '137/2.0', '141/3.0', '141/4.0', '142/1.0', '142/2.0', '142/2.5', '142/3.0', '146/2.5', '147/2.0', '149/4.0', '150/2.0', '156/3.0', '161/4.5', '162/1.0', '163/4.0', '164/4.0', '173/3.0', '174/1.0', '175/1.0', '175/1.5', '175/2.0', '175/4.0', '184/1.0', '188/3.0', '189/1.0']","['P1', 'P-4', 'm-3', 'm6', 'P-4', 'P-4', 'm3', 'P1', 'M2', 'P5', 'm3', 'm-10', 'm3', 'M-2', 'M6', 'P-4', 'P-4', 'm3', 'M3', 'P-5', 'P4', 'P8', 'M-2', 'm-10', 'P4', 'M-6', 'M2', 'P5', 'P1', 'P-5', 'm10', 'P-11', 'P1', 'P4', 'm-2', 'M-2', 'M-2', 'P5', 'M2', 'M-2', 'm-3', 'm2', 'd-8', 'd8', 'P1', 'P5', 'P-4', 'M3', 'M-2', 'M-2', 'M-2', 'P-4', 'M9', 'm-3', 'A-4', 'A4', 'M-7', 'A1', 'm2', 'P1', 'm7', 'M2', 'M-2', 'm-2', 'm3', 'P-5', 'm3']","[522.0, 550.0, 564.0, 578.0, 612.0, 614.0, 616.0, 618.0, 632.0, 634.0, 650.0, 652.0, 668.0, 672.0, 676.0, 704.0, 708.0, 722.0, 724.0, 728.0, 736.0, 748.0, 750.0, 753.0, 792.0, 794.0, 830.0, 832.0, 834.0, 848.0, 880.0, 947.0, 965.0, 993.0, 994.0, 997.0, 998.0, 1013.0, 1033.0, 1040.0, 1054.0, 1058.0, 1062.0, 1114.0, 1148.0, 1150.0, 1152.0, 1154.0, 1155.0, 1156.0, 1187.0, 1194.0, 1214.0, 1218.0, 1268.0, 1311.0, 1312.0, 1326.0, 1334.0, 1404.0, 1408.0, 1416.0, 1417.0, 1418.0, 1422.0, 1488.0, 1524.0, 1528.0]","[('5', '-2', '-2', '-2'), ('4', '-2', '-2', '-2'), ('-2', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('6', '-2', '-2', '-2'), ('-3', '-2', '-2', '-2'), ('3', '-2', '-2', '-2')]","[28.0, 14.0, 14.0, 34.0, 2.0, 2.0, 2.0, 14.0, 2.0, 16.0, 2.0, 16.0, 4.0, 4.0, 28.0, 4.0, 14.0, 2.0, 4.0, 8.0, 12.0, 2.0, 3.0, 39.0, 2.0, 36.0, 2.0, 2.0, 14.0, 32.0, 67.0, 18.0, 28.0, 1.0, 3.0, 1.0, 15.0, 20.0, 7.0, 14.0, 4.0, 4.0, 52.0, 34.0, 2.0, 2.0, 2.0, 1.0, 1.0, 31.0, 7.0, 20.0, 4.0, 50.0, 43.0, 1.0, 14.0, 8.0, 70.0, 4.0, 8.0, 1.0, 1.0, 4.0, 66.0, 36.0, 4.0]","['C', 'C', 'A', 'T', 'C', 'A', 'Q', 'A', 'T', 'T', 'C', 'C', 'Q', 'Q', 'Q', 'C', 'Q', 'T', 'T', 'A', 'T', 'T', 'C', 'C', 'Q', 'Q', 'T', 'Q', 'Q', 'A', 'Q', 'C', 'Q', 'B', 'B', 'B', 'B', 'Q', 'A', 'A', 'A', 'Q', 'Q', 'B', 'Q', 'A', 'A', 'Q', 'A', 'A', 'Q', 'Q', 'B', 'A', 'A', 'Q', 'A', 'B', 'B', 'Q', 'B', 'A', 'A', 'A', 'A', 'C', 'Q', 'Q']",FUGA,68,True,1.0,B,59
66,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,526.0,"['66/4.0', '71/4.0', '73/3.0', '78/1.0', '78/3.0', '80/3.5', '83/1.0', '89/2.0', '90/3.0', '92/1.5', '92/2.0', '94/4.5', '95/2.0', '95/3.0', '100/3.5', '105/3.5', '110/2.0', '110/3.0', '112/2.5', '116/3.0', '124/4.0', '126/1.0', '127/2.0', '128/2.0', '130/1.0', '131/2.0', '131/3.5']","['M-6', 'm-2', 'm2', 'P-5', 'M2', 'm7', 'P1', 'm-6', 'M-3', 'P5', 'P-4', 'm7', 'm-13', 'm7', 'P1', 'm3', 'm-3', 'P-4', 'P11', 'M-9', 'm-3', 'm7', 'P1', 'm-3', 'P-4', 'P1']","[526.0, 566.0, 580.0, 616.0, 620.0, 637.0, 656.0, 706.0, 716.0, 729.0, 730.0, 751.0, 754.0, 756.0, 797.0, 837.0, 884.0, 888.0, 910.0, 948.0, 1014.0, 1024.0, 1034.0, 1042.0, 1056.0, 1066.0, 1069.0]","[('-2', '-2', '-2', '2'), ('2', '-2', '-2', '2'), ('4', '-2', '-2', '2'), ('3', '-2', '-2', '2'), ('5', '-2', '-2', '2'), ('6', '-2', '-2', '2')]","[40.0, 14.0, 36.0, 4.0, 17.0, 19.0, 50.0, 10.0, 13.0, 1.0, 21.0, 3.0, 2.0, 41.0, 40.0, 47.0, 4.0, 22.0, 38.0, 66.0, 10.0, 10.0, 8.0, 14.0, 10.0, 3.0]","['C', 'A', 'C', 'C', 'A', 'T', 'C', 'C', 'A', 'T', 'A', 'T', 'C', 'Q', 'Q', 'Q', 'T', 'Q', 'Q', 'C', 'Q', 'Q', 'A', 'A', 'A', 'Q', 'A']",FUGA,27,True,0.0,,22
67,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,534.0,"['67/4.0', '71/3.0', '80/2.0']","['A-5', 'P-4']","[534.0, 564.0, 634.0]","[('2', '-3', '-2', '2'), ('-2', '-3', '-2', '2'), ('5', '-3', '-2', '2'), ('4', '-3', '-2', '2')]","[30.0, 70.0]","['A', 'Q', 'B']",FUGA,3,True,0.0,,2
68,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,548.0,"['69/3.0', '72/3.0', '79/4.0', '82/4.0']","['P-4', 'm2', 'P5']","[548.0, 572.0, 630.0, 654.0]","[('-2', '2', '-2', '-2'), ('2', '2', '-2', '-2'), ('5', '2', '-2', '-2'), ('-3', '2', '-2', '-2'), ('-4', '2', '-2', '-2'), ('3', '2', '-2', '-2')]","[24.0, 58.0, 24.0]","['A', 'T', 'T', 'A']",ID,4,True,0.0,,3
69,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,556.0,"['70/3.0', '73/3.0']",['m-7'],"[556.0, 580.0]","[('-2', '-2', '-2', '-3'), ('2', '-2', '-2', '-3'), ('3', '-2', '-2', '-3'), ('-5', '-2', '-2', '-3')]",[24.0],"['C', 'T']",FUGA,2,True,0.0,,1
70,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,569.0,"['72/1.5', '80/3.0', '80/4.0']","['M-6', 'm3']","[569.0, 636.0, 638.0]","[('3', '-2', '2', '-2'), ('-2', '-2', '2', '-2'), ('-3', '-2', '2', '-2'), ('2', '-2', '2', '-2'), ('4', '-2', '2', '-2')]","[67.0, 2.0]","['A', 'B', 'T']",FUGA,3,True,0.0,,1
71,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,586.0,"['74/2.0', '82/1.0', '82/2.0']","['m-2', 'm6']","[586.0, 648.0, 650.0]","[('3', '-2', '-3', '2'), ('-3', '-2', '-3', '2'), ('2', '-2', '-3', '2'), ('4', '-2', '-3', '2'), ('-2', '-2', '-3', '2'), ('5', '-2', '-3', '2')]","[62.0, 2.0]","['T', 'T', 'A']",FUGA,3,True,0.0,,2
72,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,636.0,"['80/3.0', '80/4.5']",['m-2'],"[636.0, 639.0]","[('2', '2', '-2', '2'), ('-2', '2', '-2', '2'), ('3', '2', '-2', '2'), ('-4', '2', '-2', '2')]",[3.0],"['A', 'T']",FUGA,2,True,0.0,,0
73,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,640.0,"['81/1.0', '83/3.0']",['M-9'],"[640.0, 660.0]","[('5', '2', '-2', '3'), ('-2', '2', '-2', '3'), ('2', '2', '-2', '3'), ('-3', '2', '-2', '3'), ('-5', '2', '-2', '3'), ('-4', '2', '-2', '3')]",[20.0],"['C', 'Q']",FUGA,2,True,0.0,,1
74,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,648.0,"['82/1.0', '84/1.0', '88/3.0', '90/1.0', '91/1.0']","['P-5', 'M7', 'P-4', 'M-7']","[648.0, 664.0, 700.0, 712.0, 720.0]","[('-2', '3', '-2', '-2'), ('4', '3', '-2', '-2'), ('2', '3', '-2', '-2'), ('-5', '3', '-2', '-2'), ('3', '3', '-2', '-2'), ('-4', '3', '-2', '-2'), ('-3', '3', '-2', '-2')]","[16.0, 36.0, 12.0, 8.0]","['C', 'Q', 'C', 'A', 'T']",FUGA,5,True,0.0,,4
75,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,652.0,"['82/3.0', '91/1.0', '95/1.0']","['P-11', 'P8']","[652.0, 720.0, 752.0]","[('-2', '-3', '2', '-2'), ('3', '-3', '2', '-2'), ('2', '-3', '2', '-2')]","[68.0, 32.0]","['A', 'B', 'A']",FUGA,3,True,0.0,,2
76,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,662.0,"['83/4.0', '88/1.0', '89/3.0', '98/1.0']","['m9', 'P-4', 'P4']","[662.0, 696.0, 708.0, 776.0]","[('-2', '-2', '3', '-2'), ('2', '-2', '3', '-2'), ('4', '-2', '3', '-2'), ('-3', '-2', '3', '-2'), ('3', '-2', '3', '-2')]","[34.0, 12.0, 68.0]","['Q', 'C', 'A', 'C']",FUGA,4,True,0.0,,3
77,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,680.0,"['86/1.0', '87/3.0', '89/2.0', '97/1.0']","['m10', 'P-4', 'M2']","[680.0, 692.0, 706.0, 768.0]","[('-2', '-2', '-2', '3'), ('3', '-2', '-2', '3'), ('2', '-2', '-2', '3'), ('4', '-2', '-2', '3')]","[12.0, 14.0, 62.0]","['Q', 'C', 'A', 'C']",FUGA,4,True,0.0,,3
78,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,709.0,"['89/3.5', '91/1.0', '92/2.0', '95/1.0', '95/3.0', '100/3.0', '100/4.0']","['M-3', 'm-6', 'm2', 'M7', 'M-2', 'M-6']","[709.0, 720.0, 730.0, 752.0, 756.0, 796.0, 798.0]","[('-2', '-2', '2', '2'), ('2', '-2', '2', '2'), ('5', '-2', '2', '2'), ('3', '-2', '2', '2'), ('-3', '-2', '2', '2')]","[11.0, 10.0, 22.0, 4.0, 40.0, 2.0]","['C', 'A', 'T', 'T', 'C', 'C', 'Q']",FUGA,7,True,0.0,,4
79,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,724.0,"['91/3.0', '95/2.0']",['P5'],"[724.0, 754.0]","[('2', '2', '-2', '4'), ('-2', '2', '-2', '4'), ('-3', '2', '-2', '4')]",[30.0],"['B', 'T']",FUGA,2,True,0.0,,1
80,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,726.0,"['91/4.0', '92/1.0', '96/2.0', '98/1.0', '99/1.0', '101/1.0']","['P-5', 'P12', 'M-6', 'P-4', 'P11']","[726.0, 728.0, 762.0, 776.0, 784.0, 800.0]","[('-2', '2', '2', '2'), ('2', '2', '2', '2'), ('-5', '2', '2', '2'), ('-3', '2', '2', '2'), ('-4', '2', '2', '2'), ('4', '2', '2', '2'), ('5', '2', '2', '2'), ('-8', '2', '2', '2'), ('3', '2', '2', '2')]","[2.0, 34.0, 14.0, 8.0, 16.0]","['Q', 'Q', 'C', 'Q', 'Q', 'C']",FUGA,6,True,0.0,,5
81,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,727.0,"['91/4.5', '96/3.0', '104/2.5', '105/1.0']","['P4', 'm3', 'm-3']","[727.0, 764.0, 827.0, 832.0]","[('-2', '2', '-2', '-2'), ('2', '2', '-2', '-2'), ('5', '2', '-2', '-2'), ('-3', '2', '-2', '-2'), ('-4', '2', '-2', '-2'), ('3', '2', '-2', '-2')]","[37.0, 63.0, 5.0]","['A', 'C', 'C', 'A']",FUGA,4,True,0.0,,3
82,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,728.0,"['92/1.0', '96/2.0', '98/1.0', '99/1.0', '101/1.0']","['P12', 'M-6', 'P-4', 'P11']","[728.0, 762.0, 776.0, 784.0, 800.0]","[('-2', '2', '2', '2'), ('2', '2', '2', '2'), ('-3', '2', '2', '2'), ('-4', '2', '2', '2'), ('4', '2', '2', '2'), ('5', '2', '2', '2'), ('3', '2', '2', '2')]","[34.0, 14.0, 8.0, 16.0]","['Q', 'C', 'Q', 'Q', 'C']",FUGA,5,True,0.0,,4
83,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,734.0,"['92/4.0', '94/3.0', '99/4.0', '104/1.0', '106/4.0', '109/3.0', '114/1.0', '122/1.0', '124/3.0', '127/1.0']","['P1', 'P4', 'P1', 'm-3', 'm3', 'M2', 'P-4', 'P1', 'P5']","[734.0, 748.0, 790.0, 824.0, 846.0, 876.0, 928.0, 992.0, 1012.0, 1032.0]","[('-3', '4', '-2', '-2'), ('2', '4', '-2', '-2'), ('-2', '4', '-2', '-2'), ('-4', '4', '-2', '-2'), ('-5', '4', '-2', '-2'), ('4', '4', '-2', '-2'), ('3', '4', '-2', '-2')]","[14.0, 42.0, 34.0, 22.0, 30.0, 52.0, 64.0, 20.0, 20.0]","['T', 'Q', 'Q', 'T', 'A', 'T', 'A', 'B', 'Q', 'A']",FUGA,10,True,0.0,,8
84,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,768.0,"['97/1.0', '100/3.0']",['m2'],"[768.0, 796.0]","[('4', '-2', '-5', '4'), ('3', '-2', '-5', '4'), ('-2', '-2', '-5', '4')]",[28.0],"['T', 'T']",FUGA,2,True,0.0,,1
85,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,771.0,"['97/2.5', '101/3.0']",['m3'],"[771.0, 804.0]","[('2', '4', '-4', '2'), ('-2', '4', '-4', '2')]",[33.0],"['Q', 'Q']",FUGA,2,True,0.0,,1
86,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,772.0,"['97/3.0', '102/1.0']",['d1'],"[772.0, 808.0]","[('2', '-4', '2', '2'), ('4', '-4', '2', '2'), ('5', '-4', '2', '2'), ('-2', '-4', '2', '2')]",[36.0],"['Q', 'Q']",FUGA,2,True,0.0,,1
87,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,787.0,"['99/2.5', '100/4.5']",['M2'],"[787.0, 799.0]","[('-2', '2', '2', '-3'), ('2', '2', '2', '-3'), ('3', '2', '2', '-3'), ('4', '2', '2', '-3'), ('-4', '2', '2', '-3'), ('-3', '2', '2', '-3')]",[12.0],"['Q', 'Q']",FUGA,2,True,0.0,,1
88,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,796.0,"['100/3.0', '107/1.0']",['M6'],"[796.0, 848.0]","[('-2', '-2', '3', '2'), ('2', '-2', '3', '2'), ('1', '-2', '3', '2'), ('-3', '-2', '3', '2'), ('3', '-2', '3', '2'), ('4', '-2', '3', '2')]",[52.0],"['A', 'C']",FUGA,2,True,0.0,,1
89,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,826.0,"['104/2.0', '106/4.0']",['m-3'],"[826.0, 846.0]","[('-3', '5', '-2', '-2'), ('-4', '5', '-2', '-2'), ('-2', '5', '-2', '-2'), ('2', '5', '-2', '-2'), ('-5', '5', '-2', '-2')]",[20.0],"['Q', 'T']",FUGA,2,True,0.0,,1
90,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,836.0,"['105/3.0', '105/3.5']",['P-4'],"[836.0, 837.0]","[('-2', '-2', '-2', '-3'), ('2', '-2', '-2', '-3'), ('3', '-2', '-2', '-3'), ('-5', '-2', '-2', '-3')]",[1.0],"['A', 'T']",FUGA,2,True,0.0,,0
91,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,848.0,"['107/1.0', '108/3.0']",['P8'],"[848.0, 864.0]","[('-2', '-2', '-2', '4'), ('5', '-2', '-2', '4'), ('4', '-2', '-2', '4'), ('2', '-2', '-2', '4')]",[16.0],"['T', 'A']",FUGA,2,True,0.0,,0
92,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,868.0,"['109/1.0', '113/3.0']",['P-4'],"[868.0, 924.0]","[('3', '-2', '4', '-2'), ('-2', '-2', '4', '-2'), ('2', '-2', '4', '-2')]",[56.0],"['A', 'A']",FUGA,2,True,1.0,T,1
93,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,880.0,"['110/1.0', '114/1.0']",['P-4'],"[880.0, 928.0]","[('3', '-2', '-3', '2'), ('-3', '-2', '-3', '2'), ('2', '-2', '-3', '2'), ('4', '-2', '-3', '2'), ('-2', '-2', '-3', '2'), ('5', '-2', '-3', '2')]",[48.0],"['A', 'T']",FUGA,2,True,0.0,,1
94,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,884.0,"['110/2.0', '113/1.0']",['M7'],"[884.0, 916.0]","[('2', '-4', '2', '2'), ('4', '-4', '2', '2'), ('5', '-4', '2', '2'), ('-2', '-4', '2', '2')]",[32.0],"['B', 'T']",FUGA,2,True,0.0,,1
95,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,892.0,"['111/1.0', '116/4.5', '125/2.5', '128/4.0', '131/2.5']","['P8', 'm-10', 'M6', 'M-3']","[892.0, 951.0, 1019.0, 1046.0, 1067.0]","[('3', '-2', '2', '-2'), ('-2', '-2', '2', '-2'), ('-3', '-2', '2', '-2'), ('2', '-2', '2', '-2'), ('4', '-2', '2', '-2')]","[59.0, 68.0, 27.0, 21.0]","['Q', 'C', 'B', 'A', 'A']",FUGA,5,True,0.0,,3
96,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,904.0,"['112/1.0', '116/2.0', '118/3.0']","['P8', 'P-11']","[904.0, 946.0, 964.0]","[('-2', '2', '-2', '-2'), ('2', '2', '-2', '-2'), ('5', '2', '-2', '-2'), ('-3', '2', '-2', '-2'), ('-4', '2', '-2', '-2'), ('3', '2', '-2', '-2')]","[42.0, 18.0]","['Q', 'C', 'Q']",FUGA,3,True,0.0,,2
97,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,916.0,"['113/1.0', '114/1.0', '115/4.0', '116/1.0', '116/2.0', '117/2.0', '118/2.0']","['M-2', 'P8', 'm-6', 'M-3', 'P-4', 'P1']","[916.0, 928.0, 942.0, 944.0, 946.0, 954.0, 962.0]","[('-2', '2', '2', '2'), ('2', '2', '2', '2'), ('-3', '2', '2', '2'), ('4', '2', '2', '2'), ('5', '2', '2', '2'), ('3', '2', '2', '2')]","[12.0, 14.0, 2.0, 2.0, 8.0, 8.0]","['Q', 'Q', 'C', 'T', 'T', 'Q', 'Q']",FUGA,7,True,0.0,,4
98,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,920.0,"['113/2.0', '116/1.5', '116/3.5', '118/2.5']","['P5', 'P-8', 'P-4']","[920.0, 945.0, 949.0, 963.0]","[('2', '2', '2', '-2'), ('-5', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-3', '2', '2', '-2'), ('-4', '2', '2', '-2'), ('3', '2', '2', '-2')]","[25.0, 4.0, 14.0]","['T', 'C', 'T', 'Q']",FUGA,4,True,0.0,,2
99,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,976.0,"['120/1.0', '122/3.0', '125/1.0', '126/2.0']","['P1', 'P5', 'P1']","[976.0, 996.0, 1016.0, 1026.0]","[('-2', '-2', '2', '-3'), ('2', '-2', '2', '-3'), ('4', '-2', '2', '-3'), ('5', '-2', '2', '-3'), ('-3', '-2', '2', '-3'), ('3', '-2', '2', '-3')]","[20.0, 20.0, 10.0]","['B', 'Q', 'A', 'Q']",FUGA,4,True,0.0,,2
100,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,988.0,"['121/3.0', '124/1.0', '124/2.0', '126/3.0', '130/1.0']","['P1', 'P-5', 'M9', 'M-9']","[988.0, 1008.0, 1010.0, 1028.0, 1056.0]","[('-2', '2', '-3', '4'), ('-3', '2', '-3', '4'), ('2', '2', '-3', '4'), ('4', '2', '-3', '4')]","[20.0, 2.0, 18.0, 28.0]","['B', 'Q', 'B', 'A', 'B']",FUGA,5,True,0.0,,3
101,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,991.0,"['121/4.5', '124/2.5', '126/4.5', '130/2.5']","['P1', 'P5', 'm-7']","[991.0, 1011.0, 1031.0, 1059.0]","[('2', '-3', '4', '-2'), ('-2', '-3', '4', '-2'), ('-3', '-3', '4', '-2'), ('4', '-3', '4', '-2')]","[20.0, 20.0, 28.0]","['B', 'Q', 'A', 'B']",FUGA,4,True,0.0,,3
102,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,1005.0,"['123/3.5', '127/4.0']",['P1'],"[1005.0, 1038.0]","[('3', '-2', '4', '2'), ('5', '-2', '4', '2'), ('-3', '-2', '4', '2')]",[33.0],"['B', 'B']",FUGA,2,True,0.0,,1
103,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,1006.0,"['123/4.0', '124/3.0']",['P5'],"[1006.0, 1012.0]","[('-4', '4', '2', '2'), ('-5', '4', '2', '2'), ('-2', '4', '2', '2'), ('-3', '4', '2', '2')]",[6.0],"['B', 'B']",FUGA,2,True,0.0,,1
104,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,1008.0,"['124/1.0', '124/3.5', '127/4.0', '128/3.5', '129/3.0']","['P4', 'm6', 'P-4', 'M-2']","[1008.0, 1013.0, 1038.0, 1045.0, 1052.0]","[('-2', '2', '2', '-3'), ('2', '2', '2', '-3'), ('3', '2', '2', '-3'), ('4', '2', '2', '-3'), ('-4', '2', '2', '-3'), ('-3', '2', '2', '-3')]","[5.0, 25.0, 7.0, 7.0]","['B', 'B', 'Q', 'Q', 'B']",FUGA,5,True,0.0,,4
105,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,1030.0,"['126/4.0', '128/2.0']",['P-5'],"[1030.0, 1042.0]","[('-3', '2', '-3', '2'), ('-2', '2', '-3', '2'), ('2', '2', '-3', '2'), ('3', '2', '-3', '2')]",[12.0],"['Q', 'Q']",FUGA,2,True,0.0,,1
106,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,1032.0,"['127/1.0', '134/4.0']",['M2'],"[1032.0, 1094.0]","[('2', '2', '-4', '2'), ('3', '2', '-4', '2'), ('-2', '2', '-4', '2'), ('-3', '2', '-4', '2')]",[62.0],"['Q', 'A']",FUGA,2,True,0.0,,1
107,Annibale Padovano,MIssa Ultimi mieie sospiri: Credo,1043.0,"['128/2.5', '137/1.0', '145/2.0', '151/3.0', '153/3.5', '156/1.5']","['M-2', 'M6', 'P-5', 'M6', 'P1']","[1043.0, 1112.0, 1178.0, 1228.0, 1245.0, 1265.0]","[('-2', '-3', '2', '2'), ('2', '-3', '2', '2'), ('4', '-3', '2', '2'), ('-3', '-3', '2', '2'), ('3', '-3', '2', '2')]","[69.0, 66.0, 50.0, 17.0, 20.0]","['Q', 'Q', 'Q', 'Q', 'A', 'A']",FUGA,6,True,0.0,,5
