PIECE ID,PHRASE ID,Phrase Start,Phrase Stop,Text,Rhyme,Column7,Column8,Column9,Column10,Column11,Column12
DC1409,12,,,Avecques trop de respects maintenuë.,,,,,,,
DC1410,1,,,"[I.] Hardis François, et furieux Normans,",,,,,,,
DC1410,2,,,"Picards, Bretons, Gascons, et Rochelois,",,,,,,,
DC1410,3,,,"C'est à ce coup, sans plus estre dormans,",,,,,,,
DC1410,4,,,Que de Calais faut chasser les Anglois.,,,,,,,
DC1410,5,,,"Tabours, Clerons, bruyés faittes effrois,",,,,,,,
DC1410,6,,,"Tonnés canons, renversés les rempars,",,,,,,,
DC1410,7,,,"Marchons soldars [sic] les remparts font espars,",,,,,,,
DC1410,8,,,"Entrons dens l'eau, et passons les fossés,",,,,,,,
DC1410,9,,,"Rends toy Calais, cache tes estandars.",,,,,,,
DC1410,10,,,"à mort quenaille, à mort à mort passés.",,,,,,,
DC1410,11,,,[II.] France par Terre* et par la Mer aussi,,,,,,,
DC1410,12,,,"Dedans, dedans, victoire* avons françoise.",,,,,,,
DC1410,13,,,"[III. Trio] Las je me rends, et plus ne suis Angloise,",,,,,,,
DC1410,14,,,"Nobles François ayés de moy mercy,",,,,,,,
DC1410,15,,,Sans nul bon droit l’Anglois me print icy,,,,,,,
DC1410,16,,,Me captivant en orgueilleux lien.,,,,,,,
DC1410,17,,,"[IV.] Bien venu sois, car à toy j’appartiens,",,,,,,,
DC1410,18,,,"Roy des François justement m’a conquise,",,,,,,,
DC1410,19,,,"Fuy donc de moy Anglois, et ta fierté,",,,,,,,
DC1410,20,,,"Car c’est en vain qu’on garde la Cité,",,,,,,,
DC1410,21,,,Si le grand Roy n’en a la garde prise.,,,,,,,
DC1411,1,,,"Et en suyvant nostre coustume,",,,,,,,
DC1411,2,,,"Chantons d'accord nostre Roy boit,",,,,,,,
DC1411,3,,,"Nostre Roy boit, c'est par coustume,",,,,,,,
DC1411,4,,,"Nostre bon Roy bien souvent boit,",,,,,,,
DC1411,5,,,"J'ay veu le Cerf du bois saillir,",,,,,,,
DC1411,6,,,Et boire la fonteine.,,,,,,,
DC1411,7,,,"[ajout:] Je boy à ty mon bel amy,",,,,,,,
DC1411,8,,,"Et à ta souveraine,",,,,,,,
DC1411,9,,,"Si tu ne fais ainsi que my,",,,,,,,
DC1411,10,,,Tu bevras pinte pleine.,,,,,,,
DC1411,11,,,Le Cerf du bois cy n'est pas pris:,,,,,,,
DC1411,12,,,Mais on y prend grand' peine.,,,,,,,
DC1412,1,,,Quelque rigueur qu'on puisse reçevoir,,,,,,,
DC1412,2,,,"Au pres du cueur, qui les autres martyre,",,,,,,,
DC1412,3,,,"J'ayme trop mieux ce seul malheur avoir,",,,,,,,
DC1412,4,,,Qu'estant absent en reçevoir un pire.,,,,,,,
DC1412,5,,,"Voire trop mieux endurer je desire,",,,,,,,
DC1412,6,,,"A voir de pres, ce qui me peut guerir,",,,,,,,
DC1412,7,,,Que mourir loing sans que je puisse dire,,,,,,,
DC1412,8,,,"Helàs, je voy ce qui me fait mourir.",,,,,,,
DC1413,1,,,"Si je vivois deux cens mille ans,",,,,,,,
DC1413,2,,,"Aymé, loué de toutes gens,",,,,,,,
DC1413,3,,,"Je ne voudrois pour passetemps,",,,,,,,
DC1413,4,,,"Que chanter,",,,,,,,
DC1413,5,,,"Deviser de Dieu, que devons priser.",,,,,,,
DC1413,6,,,O sainte chose!,,,,,,,
DC1413,7,,,"De tels soulas,",,,,,,,
DC1413,8,,,Ne serois las.,,,,,,,
DC1414,1,,,"En attendant quelque peu de secours,",a,,,,,,
DC1414,2,,,"Devant tes yeux je lamente & souspire,",b,,,,,,
DC1414,3,,,"Tu peus bien voir ma langueur tous les jours,",a,,,,,,
DC1414,4,,,Et toutes-fois tu ne t'en fais qui rire.,b,,,,,,
DC1414,5,,,"S'il te plaisoit pour remede m'escrire,",b,,,,,,
DC1414,6,,,"Ou me mander ton plaisir, & vouloir,",c,,,,,,
DC1414,7,,,"Je cesserois à me plaindre & douloir,",c,,,,,,
DC1414,8,,,"Vivant d'espoir, qui vrais amant supporte:",d,,,,,,
DC1414,9,,,"Mais si ton cueur me met à non-chaloir,",c,,,,,,
DC1414,10,,,Je m'en iray mourir devant ta porte.,d,,,,,,
DC1415,1,,,"Pleurés mes yeux la perte de mon bien,",,,,,,,
DC1415,2,,,"Dont je me voit à tort des-heriter,",,,,,,,
DC1415,3,,,"Il est à moy sans s'oser dire mien,",,,,,,,
DC1415,4,,,"Plus je requiers, moins je vois meriter.",,,,,,,
DC1415,5,,,"Helàs, mes yeux vous voyés heriter",,,,,,,
DC1415,6,,,"Celuy, qui n'a fait devoir d'acquerir,",,,,,,,
DC1415,7,,,Et qui ne peut en rien vous secourir:,,,,,,,
DC1415,8,,,"Mais esperés en ceste longue attente,",,,,,,,
DC1415,9,,,"Un seul revoir, qui peut mon mal guerir,",,,,,,,
DC1415,10,,,"Vous bien heureux, & moy triste contente.",,,,,,,
DC1416,1,,,"Mort, et Amour ont semblables effets,",,,,,,,
DC1416,2,,,"Ou semble avoir beaucoup de repugnance,",,,,,,,
DC1416,3,,,Car en Amour je dis que l'esperance,,,,,,,
DC1416,4,,,"Plaist, et vaut mieux que ne sont tous les faits.",,,,,,,
DC1416,5,,,Je m'en raporte aux amoureux parfaits:,,,,,,,
DC1416,6,,,"Mais si de mort à parler l'on s'avance,",,,,,,,
DC1416,7,,,"Je dis pour vray, que plus fait de nuisance.",,,,,,,
DC1416,8,,,"La peur de mort, que mort par ses effets.",,,,,,,
DC1417,1,,,"Je sents en moy une flamme nouvelle,",,,,,,,
DC1417,2,,,"Qui me penetre au plus profond des os,",,,,,,,
DC1417,3,,,"Qui comme Ethna, nuict, et jour estincelle,",,,,,,,
DC1417,4,,,"Jurer je puis qu'onque n'en eux de telle,",,,,,,,
DC1417,5,,,Et si m'en plaindre il n'y auroit propos.,,,,,,,
DC1417,6,,,"En mon travail je cherche mon repos,",,,,,,,
DC1417,7,,,Comme Salmandre en ce feu ayant aise:,,,,,,,
DC1417,8,,,"Mais si tu veux que mon torment s'appaise,",,,,,,,
DC1417,9,,,"Prenant pitié de me voir en martyre,",,,,,,,
DC1417,10,,,"Seule le peus, mon heur et mon malaise",,,,,,,
DC1417,11,,,"Sont en tes mains, et n'y veux contredire.",,,,,,,
DC1501,1,,,"Laissés cela petit friant,",,,,,,,
DC1501,2,,,Vous m'y tourmentés tousjours tant,,,,,,,
DC1501,3,,,"Je crieray si haut qu'on viendra,",,,,,,,
DC1501,4,,,Et puis ma mere descendra.,,,,,,,
DC1502,1,,,"En avoir tant, et d'un seul estre prise,",,,,,,,
DC1502,2,,,"Qui par sa grace est en autre lieu pris,",,,,,,,
DC1502,3,,,"Voyés un peu quelle est mon entreprise,",,,,,,,
DC1502,4,,,"Dont j'ay la peine, et un autre a le pris.",,,,,,,
DC1502,5,,,"Mocqués vous-en ja n'en ferés repris,",,,,,,,
DC1502,6,,,Vous qui sçavés combien amour se prise,,,,,,,
DC1502,7,,,"Apprenés mieux que n'ay moy mesme appris,",,,,,,,
DC1502,8,,,Car je me voy sans rien prendre surprise.,,,,,,,
DC1503,1,,,Voyés tristes amans l'estrange nouveauté,,,,,,,
DC1503,2,,,"De deux, qu'un mal retient et rend si bien appris,",,,,,,,
DC1503,3,,,"Que mieux ayment sur eux user de cruauté,",,,,,,,
DC1503,4,,,"Que faire office à l'un, dont l'autre soit repris.",,,,,,,
DC1503,5,,,"Estaindre on peut le feu duquel ils sont espris,",,,,,,,
DC1503,6,,,Et se peut l'esguillon ( qui tant les poind et mord),,,,,,,
DC1503,7,,,"Rendre paisible et doux: mais l'honneur qui remord,",,,,,,,
DC1503,8,,,Et les veut delivrer d'une mortelle envie,,,,,,,
DC1503,9,,,"Les r'apelle soubdain,et retire de mort,",,,,,,,
DC1503,10,,,Pour les faire jouir de plus heureuse vie.,,,,,,,
DC1504,1,,,"Helàs amour qu'à meffait ton servant,",,,,,,,
DC1504,2,,,Que tu repais de rigueur tant expresse!,,,,,,,
DC1504,3,,,Veux-tu tenir son esprit languissant,,,,,,,
DC1504,4,,,A tout jamais? fort bany de liesse.,,,,,,,
DC1504,5,,,"Debande l'arc qui soustient ta jeunesse,",,,,,,,
DC1504,6,,,"Pour enferir un cueur non amoureux,",,,,,,,
DC1504,7,,,"Qui cognoissant ton urgente rudesse,",,,,,,,
DC1504,8,,,"Rendra le mien content, ou malheureux.",,,,,,,
DC1505,1,,,S'il est ainsi que le faux rapporteur,,,,,,,
DC1505,2,,,"Doive estre creu, sans ouir la partie,",,,,,,,
DC1505,3,,,"Contre raison florira le menteur,",,,,,,,
DC1505,4,,,Et l'on verra verité amortie.,,,,,,,
DC1506,1,,,"Avoir tousjours en ma bourse un escu,",,,,,,,
DC1506,2,,,"Et estre exempt de toute maladie,",,,,,,,
DC1506,3,,,"Que m'amye ne me feist point coqu,",,,,,,,
DC1506,4,,,Et que nully ne print sur moy envye:,,,,,,,
DC1506,5,,,"Sans envieillir je finasse ma vie,",,,,,,,
DC1506,6,,,Et que la mort ne feist son payement,,,,,,,
DC1506,7,,,"Dessus mon corps, jusques au jugement,",,,,,,,
DC1506,8,,,"Et quand le jour du jugement viendroit,",,,,,,,
DC1506,9,,,Qu'en paradis fusse porté tout droit.,,,,,,,
DC1507,1,,,Ce meschant corps demande guerison,,,,,,,
DC1507,2,,,(Mon frere cher) & l'esprit au contraire,,,,,,,
DC1507,3,,,"Le veut laisser, comme une orde prison:",,,,,,,
DC1507,4,,,"L'un tent au monde & l'autre à s'en distraire,",,,,,,,
DC1507,5,,,C'est grand pitié que de les ouir braire.,,,,,,,
DC1507,6,,,"Hà (dit le corps) faut-il mourir ainsi,",,,,,,,
DC1507,7,,,"Va (dit le corps) mieux que toy je souhaitte,",,,,,,,
DC1507,8,,,"Va (dit l'esprit) tu fauts, & moy aussi,",,,,,,,
DC1507,9,,,Du Seigneur Dieu la volonté soit faitte.,,,,,,,
DC1508,1,,,"Jeunes esprits, qui par plaisir cerchés",,,,,,,
DC1508,2,,,"Le Dieu d'amours, pour conducteur et guide,",,,,,,,
DC1508,3,,,"Pour vous garder d'estre de luy faschés,",,,,,,,
DC1508,4,,,Serrés luy bien estroittement la bride:,,,,,,,
DC1508,5,,,"Car tel tenir entre ses mains il cuide,",,,,,,,
DC1508,6,,,"Pour le ranger en sa subjection,",,,,,,,
DC1508,7,,,Duquel l'esprit la force et bourse il vuide,,,,,,,
DC1508,8,,,"A son malheur, et grand' confusion.",,,,,,,
DC1509,1,,,"O que je vis en un cruel martyre,",,,,,,,
DC1509,2,,,Pour avoir mis en un lieu seulement,,,,,,,
DC1509,3,,,"Mon povre cueur,qui nuict et jour souspire,",,,,,,,
DC1509,4,,,N'ayant espoir d'avoir allegement.,,,,,,,
DC1509,5,,,Il est certain que mon contentement,,,,,,,
DC1509,6,,,Gist de madame en la seule puissance:,,,,,,,
DC1509,7,,,"Je pry',donc, Dieu qu'il m'oste briefvement",,,,,,,
DC1509,8,,,"De ce grief mal,ou qu'aye jouissance.",,,,,,,
DC1510,1,,,"Trois maris disputaient ensemble,",,,,,,,
DC1510,2,,,"Quelle femme on trouve meilleure,",,,,,,,
DC1510,3,,,"L'un jure son Dieu, qu'il luy semble,",,,,,,,
DC1510,4,,,"Qu'on la prend jeune à la bonne heure,",,,,,,,
DC1510,5,,,La moyenne d'aage est plus meure,,,,,,,
DC1510,6,,,(Dist l'autre) et ayme beaucoup mieux,,,,,,,
DC1510,7,,,Esprit de vieille est curieux,,,,,,,
DC1510,8,,,(Dist le tiers) d'acquerir du bien:,,,,,,,
DC1510,9,,,"Mais je le tien avecques les vieux,",,,,,,,
DC1510,10,,,Que la meilleure n'en vaut rien.,,,,,,,
DC1511,1,,,"Je le sçay bien que la mort fait cognoistre,",,,,,,,
DC1511,2,,,"Et ressentir du grand seigneur la grace,",,,,,,,
DC1511,3,,,"La mort nous fait de rechef vivre et naistre,",,,,,,,
DC1511,4,,,"Malgré peché, qui tant de maux nous brasse:",,,,,,,
DC1511,5,,,Mais non pourtant pourray-je me démettre,,,,,,,
DC1511,6,,,"Du grief travail, qui mon cueur outrepasse,",,,,,,,
DC1511,7,,,"Je le sçay bien quelque conseil,quelque bien qu'on me face,",,,,,,,
DC1511,8,,,"Je ne sçaurois en confort me remettre,",,,,,,,
DC1511,9,,,"Dont prieray Dieu, que ce grand dueil efface,",,,,,,,
DC1511,10,,,"De reconfort le seul autheur, et maistre.",,,,,,,
DC1512,1,,,"Un bien traicté dira tant qu'il voudra,",,,,,,,
DC1512,2,,,"Que l'amour est tres doux, et savoureux,",,,,,,,
DC1512,3,,,"Mon cueur outré ce poinct, point n'entendra.",,,,,,,
DC1512,4,,,L'ayant senty amer et rigoureux.,,,,,,,
DC1512,5,,,"Tant que depuis, le jour si mal heureux,",,,,,,,
DC1512,6,,,"Qu'il eust à soy ma franchise asservie,",,,,,,,
DC1512,7,,,Je n'eus jamais que de mourir envie.,,,,,,,
DC1512,8,,,"O le doux jour, et de trop heureux sort!",,,,,,,
DC1512,9,,,"S'il eust esté le dernier de ma vie,",,,,,,,
DC1512,10,,,Comme ce fust le premier de ma mort.,,,,,,,
DC1513,1,,,"Est-ce raison, que pour icelle dame,",,,,,,,
DC1513,2,,,"Que j'ayme plus que toute creature,",,,,,,,
DC1513,3,,,Je suis contraint de garder en mon ame,,,,,,,
DC1513,4,,,"Melancolie, douleur, tristesse,et cure.",,,,,,,
DC1513,5,,,O doux amour! des amoureux pasture,,,,,,,
DC1513,6,,,"De Cupido, reprime la rigueur,",,,,,,,
DC1513,7,,,"En temperant de son dard la morsure,",,,,,,,
DC1513,8,,,Qui nuict et jour me tient en grand'langueur.,,,,,,,
DC1514,1,,,"Dy moy Venus, pourquoy as-tu permis,",,,,,,,
DC1514,2,,,Que celle la tant j'ayme et pourchasse?,,,,,,,
DC1514,3,,,"Que celle la en qui j'ay mon cueur mis,",,,,,,,
DC1514,4,,,Cruellement me tienne telle audace?,,,,,,,
DC1514,5,,,"Fay Venus, fay qu'un beau teinct s'efface,",,,,,,,
DC1514,6,,,"Puis qu'alleger ne veux ma maladie,",,,,,,,
DC1514,7,,,"Courrouce toy rends la moy en laidie,",,,,,,,
DC1514,8,,,Tant qu'à aucun ne plaise à l'advenir:,,,,,,,
DC1514,9,,,Helàs! Venus n'en fay rien je te prie!,,,,,,,
DC1514,10,,,Elle pourra plus douce devenir.,,,,,,,
DC1515,1,,,"Argent prend villes, et chasteaux,",,,,,,,
DC1515,2,,,"Sans coup ferir, quand il foisonne,",,,,,,,
DC1515,3,,,"Argent fait courir grands bateaux,",,,,,,,
DC1515,4,,,"Tant que la mer cerne et vironne,",,,,,,,
DC1515,5,,,"D'une mauvaise cause bonne,",,,,,,,
DC1515,6,,,"Argent corrompt loix et edits,",,,,,,,
DC1515,7,,,Reste sans plus qu'argent me donne,,,,,,,
DC1515,8,,,"Santé, jeunesse, et paradis.",,,,,,,
DC1516,1,,,"D'un bon amour, et bon cueur sans diffame,",,,,,,,
DC1516,2,,,Je vous offre ce petit don (madame),,,,,,,
DC1516,3,,,"Jeunesse veut, et me contraint d'escrire",,,,,,,
DC1516,4,,,"Ce, que present je vous voudrois bien dire:",,,,,,,
DC1516,5,,,Amour en moy d'une vigueur m'oppresse,,,,,,,
DC1516,6,,,"Aymer celuy, dont vous estes maistresse,",,,,,,,
DC1516,7,,,"Folle jeunesse en amour si ardante,",,,,,,,
DC1516,8,,,Encontre moy a esmeu ce combat:,,,,,,,
DC1516,9,,,"Vaincre ne puis, me convient que lamente,",,,,,,,
DC1516,10,,,Si de par vous n'est cessé le debat.,,,,,,,
DC1517,1,,,Pour obeir au plaisir de mes yeux,,,,,,,
DC1517,2,,,"J'ay mis mon cueur en penser ennuyeux,",,,,,,,
DC1517,3,,,"Cuidant servir, et faire une maistresse,",,,,,,,
DC1517,4,,,Mais je ne sçay qui m'a joué finesse:,,,,,,,
DC1517,5,,,Parquoy je prends un congé gratieux.,,,,,,,
DC1518,1,,,"O que d’ennuys à mes yeux se presente,",,,,,,,
DC1518,2,,,"En ce printemps, et saison aggreable,",,,,,,,
DC1518,3,,,Ne voyant point celuy qui me contente.,,,,,,,
DC1519,1,,,"L'angleuse noix à cerner difficile,",,,,,,,
DC1519,2,,,"A de bonté beaucoup plus que la tendre,",,,,,,,
DC1519,3,,,"Et au rebours, poire à peler facile",,,,,,,
DC1519,4,,,"A meilleur goust, mais souvent pour attendre.",,,,,,,
DC1519,5,,,"Le doux refus, fait m'espartir, et fendre,",,,,,,,
DC1519,6,,,"Un cueur en deux, et le meine si doux,",,,,,,,
DC1519,7,,,"Qu'à la parfin semble estre ou il veut tendre,",,,,,,,
DC1519,8,,,Mais plus est poind que de fueille de houx.,,,,,,,
DC1601,1,,,"L’ennuy, le dueil, la peine_et le martyre,",,,,,,,
DC1601,2,,,"Que je reçoy si fort mon cueur empire,",,,,,,,
DC1601,3,,,Que si bien tost je ne te voy (m’amye) ,,,,,,,
DC1601,4,,,En peu de jours je finiray ma vie. ,,,,,,,
DC1602,1,,,"Si onques j’ay souhaitté,",,,,,,,
DC1602,2,,,"Sauveté,",,,,,,,
DC1602,3,,,"De l’iniure pater nelle,",,,,,,,
DC1602,4,,,Ores je reclame_ô mort !,,,,,,,
DC1602,5,,,"Ton effort,",,,,,,,
DC1602,6,,,Et ta paincture cruelle.,,,,,,,
DC1602,7,,,"Puis qu’à mon malheur recent,",,,,,,,
DC1602,8,,,"L’air consent,",,,,,,,
DC1602,9,,,"Et la terre me desdaigne,",,,,,,,
DC1602,10,,,Et ravir je sents (helàs) ,,,,,,,
DC1602,11,,,"Mon soulas,",,,,,,,
DC1602,12,,,Sur ceste humide campaigne. ,,,,,,,
DC1603,1,,,"Fy du plaisir, qui mille_ennuys attire, ",,,,,,,
DC1603,2,,,Meurtrier du corps et de l’ame bourreau:,,,,,,,
DC1603,3,,,"Fy du plaisir, qui les hommes martyre,",,,,,,,
DC1603,4,,,Fiel de meure au Pandorin vaisseau.,,,,,,,
DC1603,5,,,"J’ay du plaisir bien plus sainct et nouveau,",,,,,,,
DC1603,6,,,"Bien qu’un ennuy au vicieux il semble,",,,,,,,
DC1603,7,,,"Mais quant ennuy seroit se plaisir beau,",,,,,,,
DC1603,8,,,"J’ay d’un ennuy mille plaisirs ensemble,",,,,,,,
DC1604,1,,,"O Dieu d’amour, j’ay senty ta puissance,",,,,,,,
DC1604,2,,,"Estant frappé de ton dard amoureux,",,,,,,,
DC1604,3,,,"Au paravant je n’avois congnoissance,",,,,,,,
DC1604,4,,,De tes effectz heureux et malheureux. ,,,,,,,
DC1604,5,,,"Heureux je dy, quand le bien savou reux ",,,,,,,
DC1604,6,,,"N’est refusé de la partie aymée,",,,,,,,
DC1604,7,,,"Et au rebours, c’est chose infortunée,",,,,,,,
DC1604,8,,,Aymer du tout et n’estre point aymé:,,,,,,,
DC1604,9,,,"Garde moy donc de ceste destinée,",,,,,,,
DC1604,10,,,Dieu de plaisir si souvent reclamé.,,,,,,,
DC1605,1,,,Puis que je me voy pres ,,,,,,,
DC1605,2,,,"Du lieu ou me desire,",,,,,,,
DC1605,3,,,"Dehors souspirs aigres,",,,,,,,
DC1605,4,,,"Je ne veux plus que rire,",,,,,,,
DC1605,5,,,Mais que vauldroit escrire ,,,,,,,
DC1605,6,,,"Ceste nouvelle la,",,,,,,,
DC1605,7,,,"Avant qu’on la peut lire,",,,,,,,
DC1605,8,,,Ma dame me verra. ,,,,,,,
DC1606,1,,,"A double_amour, fault double loyauté,",,,,,,,
DC1606,2,,,"Ce que j’ay faict sans jamais l’oser dire,",,,,,,,
DC1606,3,,,"Car l’un m’eust peu reprocher cruauté,",,,,,,,
DC1606,4,,,L’autre m’eust peu par honneur esconduire. ,,,,,,,
DC1606,5,,,Mais qui sçauroit la peine_et le martyre ,,,,,,,
DC1606,6,,,"Qu’amour m’a fait, en le tennant couvert:",,,,,,,
DC1606,7,,,"Bien jugeroit que l’amour est trop pire,",,,,,,,
DC1606,8,,,"Estant celé, que quand il est ouvert. ",,,,,,,
DC1607,1,,,"Qu’as tu Catin, t’a il tatté ta tette,",,,,,,,
DC1607,2,,,"Ce cordelier, ce meschant meschant moine gris,",,,,,,,
DC1607,3,,,"Que t’a il fait, veux tu qu’a mort le mette?",,,,,,,
DC1607,4,,,Ou si tu veux qu’à rançon il soit pris?,,,,,,,
DC1607,5,,,"Il t’a fait tort, vrayment c’est trop mespris:",,,,,,,
DC1607,6,,,O la paillard qui gaste ainsi son ame?,,,,,,,
DC1607,7,,,"L’eussiez vous creu, qu’en dittes vous madame, madame?",,,,,,,
DC1607,8,,,"Pendez, tuez, car s’il vit plus icy,",,,,,,,
DC1607,9,,,"Il n’y aura pucelle fille oufemme, ",,,,,,,
DC1607,10,,,"Le laissant faire à qui n’en face ainsi,",,,,,,,
DC1607,11,,,"Il n’y aura pucelle fille ou femme,",,,,,,,
DC1608,1,,,"De vous gaudir avez bonne coustume, ",,,,,,,
DC1608,2,,,"Sans que premier vous soyyez provoqué,",,,,,,,
DC1608,3,,,"Mais si sur vous ma colere j’allume, ",,,,,,,
DC1608,4,,,Vous sentirez que vault d’estre mocqué. ,,,,,,,
DC1609,1,,,"Las, voulez vous qu’une personne chante, ",,,,,,,
DC1609,2,,,"A qui le cueur ne fait que souspirer,",,,,,,,
DC1609,3,,,"Laissez chanter celuy qui se contente,",,,,,,,
DC1609,4,,,Et me laissez mon seul mal endurer.,,,,,,,
DC1610,,,,"Frere Blaise avec sa bezace,",,,,,,,
DC1610,,,,Revenant des bois fagotter :,,,,,,,
DC1610,,,,L’hyver passé trouve une garse,,,,,,,
DC1610,,,,"Haulte plaisante et grosse et grasse,",,,,,,,
DC1610,,,,Luy dit par forme d’ergotter :,,,,,,,
DC1610,,,,Or pleust à Dieu (sans bigoter),,,,,,,
DC1610,,,,"Qu’eusse pour mes fagots d’espines,",,,,,,,
DC1610,,,,Un tel fagot apres matines.,,,,,,,
DC1611,1,,,"En espoir vis, et crainte me tourmente, ",,,,,,,
DC1611,2,,,"Un jour je ris, et l’autre je lamente,",,,,,,,
DC1611,3,,,"Vostre doux œil, vostre doux œil me fait bien esperer,",,,,,,,
DC1611,4,,,Mais mon grief mal me contraint souspirer. ,,,,,,,
DC1612,1,,,Puisque je doy vivre_en malheur ,,,,,,,
DC1612,2,,,(Sans avoir nulallegement) ,,,,,,,
DC1612,3,,,"J’estimeray m’estre grand heur,",,,,,,,
DC1612,4,,,De ne m’en plaindre aucunement.,,,,,,,
DC1612,5,,,"En portant mon mal doucement,",,,,,,,
DC1612,6,,,J’espere un jour de trouver mieux:,,,,,,,
DC1612,7,,,"Il est heureux certainement,",,,,,,,
DC1612,8,,,Qui souffre et saint estre joyuex. ,,,,,,,
DC1613,1,,,"Devenu suis amoureux,",,,,,,,
DC1613,2,,,"Depuis trois moys,",,,,,,,
DC1613,3,,,"Qui me rend plus soucieux,",,,,,,,
DC1613,4,,,Que ne soulois:,,,,,,,
DC1613,5,,,"C’est par toy chere compaigne Magdelon,",,,,,,,
DC1613,6,,,"Que c’est ennuy m’accompaigne, ce diton.",,,,,,,
DC1614,1,,,"A ta beauté j’ay consacré mon cueur,",,,,,,,
DC1614,2,,,"Nay pour servir une chose si grande,",,,,,,,
DC1614,3,,,"Ta cruauté m’a reduit en langueur,",,,,,,,
DC1614,4,,,Helas n’ayant receu la mienne offrande.,,,,,,,
DC1614,5,,,O doux archer prens vengeance cruelle!,,,,,,,
DC1614,6,,,Ne voytu pas ta loy par elle enfrainte?,,,,,,,
DC1614,7,,,"Il n’est raison qu’une Dame si belle,",,,,,,,
DC1614,8,,,"Soit en son cueur de cruauté attainte,",,,,,,,
DC1615,1,,,Helàs comment pourra mon cueur ,,,,,,,
DC1615,2,,,Souffrir si longue et dure absence!,,,,,,,
DC1615,3,,,"De celle dont suis serviteur,",,,,,,,
DC1615,4,,,Ouy des le jour de ma naissance.,,,,,,,
DC1615,5,,,"Je puis bien dire a dieu plaisance,",,,,,,,
DC1615,6,,,Puis qu’il me convient eslongner ,,,,,,,
DC1615,7,,,"Celle, dont la seule presence ",,,,,,,
DC1615,8,,,Me peult joye et confort donner. ,,,,,,,
DC1616,1,,,O que sera le jour heureux !,,,,,,,
DC1616,2,,,O qu’estimée sera l’heure!,,,,,,,
DC1616,3,,,"Lors que verray sur moy tes yeux,",,,,,,,
DC1616,4,,,Faire quelque bonne demeure. ,,,,,,,
DC1616,5,,,"Car pour cela belle t’asseure,",,,,,,,
DC1616,6,,,"Que si le fais de grace bonne,",,,,,,,
DC1616,7,,,"Et que ton cueur à moy demeure,",,,,,,,
DC1616,8,,,A tout jamais le mien te donne. ,,,,,,,
DC1617,1,,,"Je suis amour,",,,,,,,
DC1617,2,,,"Le grandmaistre des dieux,",,,,,,,
DC1617,3,,,"Je suis celuy, qui gouverne les cieux,",,,,,,,
DC1617,4,,,"Je suis celuy, qui gouverne le monde,",,,,,,,
DC1617,5,,,"Qui le premier de la masse desclos,",,,,,,,
DC1617,6,,,"Donna lumiere_et fendit le Cahos,",,,,,,,
DC1617,7,,,Dont fust basti ceste machine ronde.,,,,,,,
DC1618,1,,,"C’est bien disner quant on eschappe,",,,,,,,
DC1618,2,,,"Sans desbourcer pasun denier,",,,,,,,
DC1618,3,,,"Puis torcher son nez à la nappe,",,,,,,,
DC1618,4,,,Et dire adieu au tavernier.,,,,,,,
DC1619,1,,,"Je veux aymer, quoy qu’on en vueille dire,",,,,,,,
DC1619,2,,,"Un fascheux m’a donné tant de martyre,",,,,,,,
DC1619,3,,,Pour craindre plus de luy vouloir desplaire.,,,,,,,
DC1619,4,,,"Je veux aymer,",,,,,,,
DC1619,5,,,Et mon esprit en amour satisfaire.,,,,,,,
DC1620,1,,,"En grand langueur se finera ma vie,",,,,,,,
DC1620,2,,,"Si vostre_amour ne me donne allegeance,",,,,,,,
DC1620,3,,,"Mais de douleur vostre face jolye,",,,,,,,
